epoch_no,val_loss,val_amp_prediction_loss,val_mic_prediction_loss,val_vae_loss_1_loss,val_mic_mean_grad_loss,val_amp_mean_grad_loss,val_unconstrained_sleep_mic_output_grad_input_loss,val_unconstrained_sleep_amp_output_grad_input_loss,val_correction_sleep_mic_output_grad_loss,val_correction_sleep_amp_output_grad_loss,val_correction_sleep_amp_prediction_loss,val_correction_sleep_mic_prediction_loss,val_unconstrained_sleep_amp_prediction_loss,val_unconstrained_sleep_mic_prediction_loss,val_z_cond_reconstructed_error_loss,val_correction_sleep_cond_reconstructed_error_loss,val_unconstrained_sleep_cond_reconstructed_error_loss,val_amp_prediction_acc,val_amp_prediction_binary_crossentropy,val_mic_prediction_acc,val_mic_prediction_binary_crossentropy,val_vae_loss_1__kl_metric,val_vae_loss_1__rcl,val_vae_loss_1__reconstruction_acc,val_vae_loss_1__amino_acc,val_vae_loss_1__empty_acc,val_mic_mean_grad_mse,val_mic_mean_grad_huber_loss,val_amp_mean_grad_mse,val_amp_mean_grad_huber_loss,val_unconstrained_sleep_mic_output_grad_input_mse,val_unconstrained_sleep_mic_output_grad_input_huber_loss,val_unconstrained_sleep_amp_output_grad_input_mse,val_unconstrained_sleep_amp_output_grad_input_huber_loss,val_correction_sleep_mic_output_grad_mse,val_correction_sleep_mic_output_grad_huber_loss,val_correction_sleep_amp_output_grad_mse,val_correction_sleep_amp_output_grad_huber_loss,val_correction_sleep_amp_prediction_acc,val_correction_sleep_amp_prediction_binary_crossentropy,val_correction_sleep_mic_prediction_acc,val_correction_sleep_mic_prediction_binary_crossentropy,val_unconstrained_sleep_amp_prediction_acc,val_unconstrained_sleep_amp_prediction_binary_crossentropy,val_unconstrained_sleep_mic_prediction_acc,val_unconstrained_sleep_mic_prediction_binary_crossentropy,val_z_cond_reconstructed_error_mse,val_z_cond_reconstructed_error_mae,val_correction_sleep_cond_reconstructed_error_mse,val_correction_sleep_cond_reconstructed_error_mae,val_unconstrained_sleep_cond_reconstructed_error_mse,val_unconstrained_sleep_cond_reconstructed_error_mae,loss,amp_prediction_loss,mic_prediction_loss,vae_loss_1_loss,mic_mean_grad_loss,amp_mean_grad_loss,unconstrained_sleep_mic_output_grad_input_loss,unconstrained_sleep_amp_output_grad_input_loss,correction_sleep_mic_output_grad_loss,correction_sleep_amp_output_grad_loss,correction_sleep_amp_prediction_loss,correction_sleep_mic_prediction_loss,unconstrained_sleep_amp_prediction_loss,unconstrained_sleep_mic_prediction_loss,z_cond_reconstructed_error_loss,correction_sleep_cond_reconstructed_error_loss,unconstrained_sleep_cond_reconstructed_error_loss,amp_prediction_acc,amp_prediction_binary_crossentropy,mic_prediction_acc,mic_prediction_binary_crossentropy,vae_loss_1__kl_metric,vae_loss_1__rcl,vae_loss_1__reconstruction_acc,vae_loss_1__amino_acc,vae_loss_1__empty_acc,mic_mean_grad_mse,mic_mean_grad_huber_loss,amp_mean_grad_mse,amp_mean_grad_huber_loss,unconstrained_sleep_mic_output_grad_input_mse,unconstrained_sleep_mic_output_grad_input_huber_loss,unconstrained_sleep_amp_output_grad_input_mse,unconstrained_sleep_amp_output_grad_input_huber_loss,correction_sleep_mic_output_grad_mse,correction_sleep_mic_output_grad_huber_loss,correction_sleep_amp_output_grad_mse,correction_sleep_amp_output_grad_huber_loss,correction_sleep_amp_prediction_acc,correction_sleep_amp_prediction_binary_crossentropy,correction_sleep_mic_prediction_acc,correction_sleep_mic_prediction_binary_crossentropy,unconstrained_sleep_amp_prediction_acc,unconstrained_sleep_amp_prediction_binary_crossentropy,unconstrained_sleep_mic_prediction_acc,unconstrained_sleep_mic_prediction_binary_crossentropy,z_cond_reconstructed_error_mse,z_cond_reconstructed_error_mae,correction_sleep_cond_reconstructed_error_mse,correction_sleep_cond_reconstructed_error_mae,unconstrained_sleep_cond_reconstructed_error_mse,unconstrained_sleep_cond_reconstructed_error_mae
10,4.504743576049805,0.2028316855430603,0.044761668890714645,5.110051155090332,0.019608011469244957,0.070030577480793,0.007574665825814009,0.049672964960336685,0.03070753812789917,0.08973144739866257,2.9072556495666504,4.756476879119873,0.08602551370859146,0.017561854794621468,0.022563345730304718,0.022530438378453255,0.9995874762535095,8.877841173671186e-05,0.220988467335701,0.0,0.04823312535881996,370.2556457519531,0.07398778200149536,0.976532518863678,0.9750394225120544,1.0,0.21413947641849518,0.019608011469244957,0.5890480875968933,0.070030577480793,0.03215282782912254,0.007574665825814009,0.2171308994293213,0.049672964960336685,0.4393489360809326,0.03070753812789917,0.8188362121582031,0.08973144739866257,0.5068359375,2.92559814453125,0.5038174986839294,4.760037422180176,0.9676994681358337,0.09887874126434326,0.9953835010528564,0.022128159180283546,0.02256334386765957,0.11329159885644913,0.022530434653162956,0.11327440291643143,0.9995870590209961,0.7971298098564148,8.304322176189585,0.25347793,0.07165447,8.209361,0.041939225,0.122038774,0.0152246775,0.058146797,0.064876646,0.15502292,2.890611,4.6665816,0.11533687,0.07199461,0.02685933,0.027050238,1.0077621,0.00014796402,0.27097833,0.0,0.074339315,382.22485,0.122065544,0.963257,0.9582382,0.999106,0.6589781,0.041939225,1.2476835,0.122038774,0.068409264,0.0152246775,0.2738618,0.058146797,1.0336628,0.064876646,1.6913826,0.15502292,0.5154585,2.9084346,0.5066602,4.669635,0.9541959,0.12939651,0.9846968,0.07765872,0.026859311,0.12286057,0.027050244,0.12330903,1.0077616,0.80010396
11,4.270298957824707,0.19503888487815857,0.043432820588350296,4.374384880065918,0.016483496874570847,0.05631347745656967,0.007357599213719368,0.05201973766088486,0.025591813027858734,0.07333794236183167,2.8771865367889404,4.764875888824463,0.07991139590740204,0.01900946907699108,0.020401481539011,0.020450226962566376,0.9967764019966125,0.0001035748136928305,0.21323497593402863,0.0,0.0468766987323761,361.62548828125,0.062117837369441986,0.9805434942245483,0.9793710708618164,0.9999847412109375,0.1746777892112732,0.016483496874570847,0.4787536561489105,0.05631347745656967,0.03190474212169647,0.007357599213719368,0.22293394804000854,0.05201973766088486,0.3693336844444275,0.025591813027858734,0.6616635918617249,0.07333794236183167,0.5091294050216675,2.8954875469207764,0.50341796875,4.768446445465088,0.9695786237716675,0.09229656308889389,0.9954575300216675,0.024076296016573906,0.020401481539011,0.10794596374034882,0.02045023813843727,0.10808798670768738,0.9967761039733887,0.7959722280502319,7.144468347795985,0.24283953,0.0677821,7.0521107,0.03777795,0.11206175,0.013899541,0.061111566,0.06053296,0.14463802,2.8914633,4.691891,0.109253645,0.065725476,0.02347006,0.023690797,1.0039653,0.00014241536,0.2603709,0.0,0.07045324,373.15845,0.10355244,0.96950555,0.9654194,0.9993343,0.5865095,0.03777795,1.1293653,0.11206175,0.06735601,0.013899541,0.2929082,0.061111566,1.0416783,0.06053296,1.6311734,0.14463802,0.5141306,2.909285,0.50673604,4.694869,0.9574326,0.122705,0.98777634,0.07148898,0.023470053,0.11458747,0.023690777,0.11507708,1.0039651,0.79853636
12,4.650122165679932,0.1993226557970047,0.045206133276224136,4.657611846923828,0.023763250559568405,0.07895669341087341,0.007154553662985563,0.056431785225868225,0.030537093058228493,0.08944248408079147,2.893019914627075,4.750827789306641,0.08090215176343918,0.01582731120288372,0.02101847715675831,0.021045567467808723,0.9982633590698242,0.0001035748136928305,0.21760880947113037,0.0,0.04867693409323692,354.2472839355469,0.06603511422872543,0.9797265529632568,0.9783473014831543,0.9999963045120239,0.3022403419017792,0.023763250559568405,0.9139531850814819,0.07895669341087341,0.039066266268491745,0.007154553662985563,0.29632923007011414,0.056431785225868225,0.3881242573261261,0.030537093058228493,0.8695026636123657,0.08944248408079147,0.5060665011405945,2.9114363193511963,0.5052675008773804,4.754411220550537,0.969785749912262,0.09292056411504745,0.9964636564254761,0.020977122709155083,0.02101847529411316,0.10879313945770264,0.02104557305574417,0.10890902578830719,0.9982632994651794,0.796277642250061,7.750159452161328,0.24194345,0.07048819,7.6576915,0.039512906,0.11273837,0.012641287,0.06260486,0.0614002,0.14348255,2.8871686,4.6667733,0.101806015,0.06332613,0.025607364,0.025839152,1.0081773,0.00014796402,0.25951815,0.0,0.07318807,367.68286,0.11239374,0.96911085,0.96451473,0.99885076,0.66819924,0.039512906,1.2108388,0.11273837,0.06711531,0.012641287,0.31987488,0.06260486,1.1167312,0.0614002,1.6403455,0.14348255,0.5138439,2.905062,0.5085005,4.6697903,0.9611483,0.11470734,0.9892689,0.06927049,0.025607351,0.11827006,0.025839169,0.118749335,1.0081781,0.7999497
13,3.519876003265381,0.1910562664270401,0.04141467437148094,3.6740570068359375,0.018366791307926178,0.04876553639769554,0.006805649027228355,0.058370232582092285,0.028793197125196457,0.06622757762670517,2.8953561782836914,4.775035858154297,0.07413185387849808,0.015482688322663307,0.01727971062064171,0.017315981909632683,0.991926372051239,8.877841173671186e-05,0.20928750932216644,0.0,0.04491973668336868,352.55169677734375,0.0497838519513607,0.9853038191795349,0.9844274520874023,0.9999753832817078,0.2819761037826538,0.018366791307926178,0.4914748966693878,0.04876553639769554,0.03811660408973694,0.006805649027228355,0.27316802740097046,0.058370232582092285,0.5820367932319641,0.028793197125196457,0.8699404001235962,0.06622757762670517,0.5061997175216675,2.913757562637329,0.5035215616226196,4.778645038604736,0.9724342823028564,0.08590012788772583,0.997011125087738,0.020621374249458313,0.017279719933867455,0.09827350080013275,0.017315980046987534,0.09839840978384018,0.9919264912605286,0.794144332408905,5.668511022644287,0.2299623,0.060758926,5.579565,0.034670543,0.10238511,0.012767475,0.066907644,0.05371606,0.1327774,2.911757,4.7460546,0.09642356,0.06285054,0.02016413,0.020331012,0.9979,0.00014241536,0.2475618,0.0,0.06339422,360.08206,0.07922745,0.9771286,0.9742626,0.99965656,0.60238665,0.034670543,1.1083525,0.10238511,0.080476046,0.012767475,0.3571657,0.066907644,1.1128426,0.05371606,1.6748196,0.1327774,0.5107107,2.9296384,0.5048625,4.7489057,0.9637451,0.10893916,0.99022883,0.06887139,0.020164132,0.105531946,0.020330984,0.10598968,0.9978996,0.7963828
14,4.287227630615234,0.19163089990615845,0.04066019877791405,3.8419547080993652,0.017222411930561066,0.05660216882824898,0.007045390084385872,0.06451931595802307,0.023932037875056267,0.07234790921211243,2.9055442810058594,4.789625644683838,0.07406819611787796,0.011724105104804039,0.018323684111237526,0.0183512344956398,0.9911826848983765,0.0001035748136928305,0.20986519753932953,0.0,0.044147003442049026,342.0306396484375,0.051768358796834946,0.9853613376617432,0.9845396280288696,0.9999933242797852,0.24257272481918335,0.017222411930561066,0.5746480822563171,0.05660216882824898,0.073166623711586,0.007045390084385872,0.3350765109062195,0.06451931595802307,0.5289017558097839,0.023932037875056267,0.748112678527832,0.07234790921211243,0.5031220316886902,2.923959255218506,0.5010949373245239,4.793205738067627,0.9721384048461914,0.08543356508016586,0.9979285001754761,0.016734212636947632,0.018323684111237526,0.10030669718980789,0.018351227045059204,0.10038178414106369,0.9911827445030212,0.7937612533569336,6.628259183161638,0.23344293,0.06548771,6.538646,0.03647661,0.10731303,0.0116530275,0.07428347,0.059070703,0.13795282,2.8953187,4.712586,0.0964818,0.06126709,0.020041533,0.020283213,0.9964626,0.00014796402,0.2510877,0.0,0.068148874,355.32837,0.09321644,0.9760964,0.97285426,0.99945647,0.6967113,0.03647661,1.2713366,0.10731303,0.07118473,0.0116530275,0.41237646,0.07428347,1.25304,0.059070703,1.8941875,0.13795282,0.5121423,2.9132438,0.50718,4.715514,0.9636841,0.10887341,0.9909871,0.067309,0.020041553,0.10457439,0.020283213,0.10516011,0.99646264,0.7957177
15,4.4281535148620605,0.18915709853172302,0.04114976152777672,3.4909539222717285,0.02156231552362442,0.06139310449361801,0.006014379672706127,0.06961270421743393,0.03421173617243767,0.0813182145357132,2.879896402359009,4.760252475738525,0.06823445856571198,0.010477443225681782,0.017196685075759888,0.017232228070497513,0.9894220232963562,0.0001035748136928305,0.2074207216501236,0.0,0.04462781548500061,335.60418701171875,0.045288290828466415,0.987643837928772,0.9867605566978455,0.9999949336051941,0.3414332866668701,0.02156231552362442,0.7104276418685913,0.06139310449361801,0.06944108009338379,0.006014379672706127,0.4688296914100647,0.06961270421743393,0.7831037044525146,0.03421173617243767,1.3987139463424683,0.0813182145357132,0.5056078433990479,2.89829421043396,0.5039210319519043,4.763819694519043,0.9749348759651184,0.0792771726846695,0.9982836246490479,0.015360935591161251,0.017196685075759888,0.0973912850022316,0.017232222482562065,0.09750455617904663,0.9894219636917114,0.7929573655128479,6.492331756448204,0.23029174,0.065444335,6.4030504,0.035454214,0.1027337,0.012268659,0.081307046,0.055690076,0.13391794,2.902078,4.723621,0.09426563,0.06242925,0.020474084,0.02070489,0.99658656,0.00014241536,0.2479931,0.0,0.06810384,346.7224,0.09013542,0.97844213,0.9752211,0.999448,0.69600064,0.035454214,1.2932899,0.1027337,0.09856979,0.012268659,0.48659238,0.081307046,1.1985455,0.055690076,1.9603331,0.13391794,0.5109845,2.9200191,0.50672126,4.726529,0.96495473,0.1063622,0.99121094,0.06839438,0.020474099,0.10499304,0.020704906,0.10559433,0.9965868,0.79574937
16,13.386188507080078,0.25224897265434265,0.085457943379879,12.225275039672852,0.06600984185934067,0.1710585206747055,0.004738889634609222,0.07479697465896606,0.09365919232368469,0.19696840643882751,2.8130366802215576,4.646329879760742,0.06681763380765915,0.009959137998521328,0.019021818414330482,0.019103553146123886,0.9936322569847107,8.877841173671186e-05,0.2705135643482208,0.0,0.0891667902469635,339.9111328125,0.17980527877807617,0.9667330384254456,0.9611424207687378,0.9999474287033081,1.358319878578186,0.06600984185934067,2.4423880577087402,0.1710585206747055,0.032698456197977066,0.004738889634609222,0.4724688231945038,0.07479697465896606,2.425992965698242,0.09365919232368469,3.183108329772949,0.19696840643882751,0.5121922492980957,2.8315601348876953,0.5083747506141663,4.6503071784973145,0.9761925935745239,0.07763650268316269,0.99853515625,0.01468992605805397,0.019021810963749886,0.1017850786447525,0.019103560596704483,0.10207851231098175,0.9936320185661316,0.794983446598053,6.150865117934617,0.22693354,0.062462017,6.0627027,0.036678705,0.10463316,0.011578629,0.088781685,0.05733187,0.13761939,2.9082086,4.7461467,0.09099415,0.0613004,0.018736994,0.019037066,0.994702,0.00014611447,0.2446187,0.0,0.06512,341.87735,0.083396755,0.9809549,0.97814953,0.9997057,0.8884984,0.036678705,1.463134,0.10463316,0.098611936,0.011578629,0.5818574,0.088781685,1.4741906,0.05733187,2.1652446,0.13761939,0.5097878,2.9261513,0.5050012,4.749025,0.96652126,0.10277326,0.99187493,0.06715683,0.018737003,0.10034119,0.019037075,0.101011835,0.9947029,0.7950686
17,4.85623836517334,0.18538923561573029,0.03949372470378876,3.690012216567993,0.016604412347078323,0.05546170473098755,0.005711482372134924,0.08436723798513412,0.02896842174232006,0.08042313158512115,2.8718087673187256,4.792330265045166,0.06336435675621033,0.009975304827094078,0.015758655965328217,0.0158853642642498,0.9886607527732849,0.0001035748136928305,0.20370164513587952,0.0,0.042968131601810455,325.63116455078125,0.04562120884656906,0.989644467830658,0.9888582825660706,0.9999784827232361,0.2746746242046356,0.016604412347078323,0.7141396999359131,0.05546170473098755,0.05905294790863991,0.005711482372134924,0.5004369616508484,0.08436723798513412,0.943791925907135,0.02896842174232006,1.364377737045288,0.08042313158512115,0.5068359375,2.890284538269043,0.5015388131141663,4.795891284942627,0.9776278138160706,0.07384561747312546,0.9984464049339294,0.014712846837937832,0.015758655965328217,0.09297222644090652,0.01588536985218525,0.09321291744709015,0.9886607527732849,0.7927852869033813,6.713725092228163,0.22690162,0.062774315,6.6251173,0.037815932,0.107208796,0.013241645,0.10157611,0.05840463,0.13899666,2.9013662,4.7210207,0.09458842,0.06316307,0.018910782,0.019193765,0.99726313,0.00014426491,0.24463648,0.0,0.06542587,338.5249,0.09038798,0.9815226,0.978705,0.9994907,1.0319604,0.037815932,1.6395183,0.107208796,0.12624557,0.013241645,0.716537,0.10157611,1.5771157,0.05840463,2.399859,0.13899666,0.510892,2.9193735,0.50728905,4.7239294,0.96479565,0.10626079,0.9917584,0.06890159,0.018910795,0.10032308,0.019193795,0.10098434,0.9972634,0.7958191
18,7.979893207550049,0.2136102169752121,0.06282127648591995,7.4345855712890625,0.06005975231528282,0.15490414202213287,0.00801287591457367,0.10894744843244553,0.08836889266967773,0.18569375574588776,2.844716787338257,4.690500259399414,0.07767906039953232,0.012279639020562172,0.017840497195720673,0.0180660467594862,0.9970148205757141,8.877841173671186e-05,0.23202265799045563,0.0,0.0664345771074295,330.6832275390625,0.10114985704421997,0.9811241030693054,0.977754533290863,0.9997919201850891,1.8953050374984741,0.06005975231528282,3.3101179599761963,0.15490414202213287,0.10569259524345398,0.00801287591457367,0.847004771232605,0.10894744843244553,3.4591660499572754,0.08836889266967773,5.934994697570801,0.18569375574588776,0.5073094367980957,2.8632967472076416,0.5055338740348816,4.694271087646484,0.9707326889038086,0.08881208300590515,0.9978397488594055,0.01699027419090271,0.017840495333075523,0.09894795715808868,0.018066050484776497,0.09943047165870667,0.9970143437385559,0.7955900430679321,6.659082095223394,0.22446108,0.06162474,6.571197,0.03760086,0.105396084,0.014546129,0.11692641,0.058388446,0.13853227,2.9089048,4.752301,0.09160381,0.06298116,0.017992826,0.018311443,0.99508166,0.00014611447,0.24220675,0.0,0.064273395,333.5521,0.087465905,0.98355025,0.98110485,0.999682,1.1242243,0.03760086,1.6920882,0.105396084,0.20268144,0.014546129,0.97617245,0.11692641,2.0971148,0.058388446,2.701401,0.13853227,0.5086781,2.926885,0.5055782,4.7551427,0.9656816,0.1031467,0.9920284,0.068685256,0.017992828,0.09780422,0.018311465,0.098475106,0.9950809,0.795124
19,14.88071060180664,0.22496651113033295,0.06662894785404205,13.785597801208496,0.05681229755282402,0.16071826219558716,0.0071934061124920845,0.11367339640855789,0.07388028502464294,0.1901293843984604,2.839404821395874,4.68527364730835,0.06622076779603958,0.009957937523722649,0.021943138912320137,0.022382035851478577,0.9947624206542969,0.0001035748136928305,0.24358654022216797,0.0,0.07024423778057098,323.5899353027344,0.19805282354354858,0.9724481105804443,0.9697532653808594,0.9964447021484375,1.837423324584961,0.05681229755282402,3.1443607807159424,0.16071826219558716,0.07273324579000473,0.0071934061124920845,1.602779746055603,0.11367339640855789,2.664067268371582,0.07388028502464294,3.4885079860687256,0.1901293843984604,0.5080640316009521,2.858203649520874,0.5061109066009521,4.689082622528076,0.9761037826538086,0.0763368010520935,0.9984464049339294,0.014643562026321888,0.021943150088191032,0.10839983820915222,0.022382035851478577,0.10936935245990753,0.9947628974914551,0.7952249646186829,7.439978228204629,0.22400284,0.063266926,7.351885,0.04100391,0.11347448,0.016875748,0.13432571,0.06248291,0.1468729,2.9091523,4.739987,0.091440685,0.06501497,0.018174293,0.018544473,0.99449533,0.00014426491,0.24178576,0.0,0.06593804,330.315,0.09667701,0.9839769,0.9814036,0.999785,1.6851183,0.04100391,2.1363297,0.11347448,0.19651373,0.016875748,1.2673454,0.13432571,2.5489287,0.06248291,3.4372709,0.1468729,0.508937,2.9271693,0.50619227,4.7428885,0.9662771,0.10277292,0.9914958,0.07071461,0.018174285,0.09856836,0.018544473,0.09934166,0.9944947,0.79509515
20,8.06269359588623,0.18698912858963013,0.04379914328455925,5.493037700653076,0.030601294711232185,0.06853646039962769,0.010548368096351624,0.146392822265625,0.03677929937839508,0.09094863384962082,2.884143352508545,4.780703544616699,0.07378850132226944,0.01165738794952631,0.01634449139237404,0.016487333923578262,0.9953855872154236,0.0001035748136928305,0.2053166627883911,0.0,0.04727104678750038,314.9277648925781,0.06582017242908478,0.9903290271759033,0.9892385005950928,0.9999955892562866,1.468549132347107,0.030601294711232185,1.2072927951812744,0.06853646039962769,0.32016730308532715,0.010548368096351624,1.4763292074203491,0.146392822265625,1.6116418838500977,0.03677929937839508,2.1932942867279053,0.09094863384962082,0.5027817487716675,2.9026010036468506,0.5022786259651184,4.7842817306518555,0.9724786877632141,0.0846535861492157,0.998106062412262,0.016304107382893562,0.016344493255019188,0.0945105329155922,0.016487333923578262,0.09484108537435532,0.9953855872154236,0.795191764831543,8.735843331299044,0.22540788,0.06340092,8.646829,0.039071932,0.114043996,0.020761896,0.16530377,0.06420709,0.1451841,2.9007342,4.739498,0.10096645,0.06520615,0.019397313,0.01976491,0.9976771,0.00014611447,0.24317394,0.0,0.06606969,324.0414,0.113816395,0.98396397,0.9813725,0.99953747,1.6466771,0.039071932,2.5209112,0.114043996,0.39967337,0.020761896,1.8375314,0.16530377,2.9609106,0.06420709,3.940885,0.1451841,0.509773,2.9187484,0.50595,4.7423773,0.9622766,0.112708405,0.99171585,0.07089573,0.019397296,0.101090156,0.019764902,0.10191238,0.9976778,0.7961795
21,8.914406776428223,0.18848492205142975,0.04214441776275635,6.321237087249756,0.02337939664721489,0.06727360934019089,0.00936470553278923,0.17166773974895477,0.03095719963312149,0.09018486738204956,2.875328302383423,4.813806056976318,0.07636913657188416,0.011879266239702702,0.018421439453959465,0.018446089699864388,0.9962020516395569,8.877841173671186e-05,0.20689809322357178,0.0,0.045644741505384445,316.0668640136719,0.07365972548723221,0.9908215999603271,0.9899868965148926,0.9997512102127075,1.431602954864502,0.02337939664721489,1.7131903171539307,0.06727360934019089,0.11834671348333359,0.00936470553278923,1.8209311962127686,0.17166773974895477,1.4334567785263062,0.03095719963312149,3.2848360538482666,0.09018486738204956,0.5062440633773804,2.8938491344451904,0.5000444054603577,4.817389965057373,0.9698597192764282,0.08767946064472198,0.9981504678726196,0.0165287833660841,0.018421441316604614,0.09921131283044815,0.01844608783721924,0.09949658066034317,0.9962024092674255,0.795723557472229,9.872894707897848,0.22558095,0.063837335,9.783483,0.040269054,0.119841054,0.025645763,0.18923916,0.06743608,0.15189901,2.911946,4.7502437,0.102343865,0.06855493,0.020106958,0.020502679,0.9981258,0.00014426491,0.24337119,0.0,0.06648298,322.10007,0.12702918,0.98445415,0.98190135,0.99948686,1.8353006,0.040269054,3.217005,0.119841054,0.5188996,0.025645763,2.5018945,0.18923916,4.1680512,0.06743608,4.557968,0.15189901,0.50934947,2.9299831,0.5049272,4.753111,0.961681,0.11421984,0.9909446,0.07419908,0.020106943,0.10299775,0.020502688,0.103854425,0.9981265,0.7963951
22,6.927623271942139,0.18621855974197388,0.044998422265052795,7.040441513061523,0.027954943478107452,0.07409227639436722,0.015935136005282402,0.20708957314491272,0.03898592293262482,0.08537986874580383,2.8881747722625732,4.760863304138184,0.08640244603157043,0.01350848376750946,0.018442533910274506,0.018585527315735817,0.9933836460113525,0.0001035748136928305,0.20462147891521454,0.0,0.04849431663751602,306.4214172363281,0.08101345598697662,0.9912281632423401,0.9903426766395569,0.9999613761901855,1.616445541381836,0.027954943478107452,2.350127935409546,0.07409227639436722,0.33614382147789,0.015935136005282402,3.4408161640167236,0.20708957314491272,2.350918769836426,0.03898592293262482,3.0784852504730225,0.08537986874580383,0.5051787495613098,2.9066784381866455,0.50537109375,4.76447868347168,0.9676402807235718,0.09759962558746338,0.9977509379386902,0.01813087798655033,0.018442537635564804,0.09982885420322418,0.01858551986515522,0.10012628138065338,0.9933835864067078,0.794463038444519,11.317609991539609,0.22659256,0.06551074,11.227378,0.042038415,0.1252547,0.029550904,0.22334285,0.06455015,0.15956397,2.900137,4.734639,0.10638213,0.069756985,0.021369655,0.0218127,1.0015452,0.00014611447,0.24437913,0.0,0.06818632,317.20975,0.1442387,0.9846064,0.98196906,0.9994753,2.2442138,0.042038415,3.9166,0.1252547,0.7348492,0.029550904,3.363108,0.22334285,3.9957871,0.06455015,5.761158,0.15956397,0.50980264,2.9181468,0.5065289,4.7375307,0.95947266,0.11842231,0.99081886,0.07540053,0.021369668,0.1054273,0.021812694,0.10629874,1.001546,0.79757917
23,9.698663711547852,0.18470953404903412,0.04415224492549896,7.770686626434326,0.021057702600955963,0.08445865660905838,0.021564289927482605,0.23563437163829803,0.031704384833574295,0.09749484062194824,2.8761799335479736,4.761931419372559,0.08508136123418808,0.017366135492920876,0.019620105624198914,0.019763171672821045,1.0001481771469116,0.0001035748136928305,0.20312944054603577,0.0,0.047621194273233414,301.91754150390625,0.08579695224761963,0.9915378093719482,0.990683913230896,0.9999826550483704,1.1121047735214233,0.021057702600955963,4.4932403564453125,0.08445865660905838,0.6592872738838196,0.021564289927482605,4.471989631652832,0.23563437163829803,2.612762212753296,0.031704384833574295,4.918467998504639,0.09749484062194824,0.5050307512283325,2.89467716217041,0.5050159692764282,4.765503406524658,0.9680545926094055,0.09630066901445389,0.9967891573905945,0.022005053237080574,0.019620109349489212,0.10230202227830887,0.019763175398111343,0.10260824859142303,1.0001479387283325,0.7969135642051697,12.929050970145248,0.22743906,0.066402204,12.837689,0.04696326,0.13068332,0.037384775,0.2679907,0.07319369,0.1683729,2.9034324,4.7273273,0.11168265,0.076444075,0.023041438,0.023481047,1.0052651,0.00014426491,0.2452515,0.0,0.06907841,311.40045,0.1627661,0.984566,0.98180276,0.999516,3.5063381,0.04696326,5.163566,0.13068332,1.129777,0.037384775,5.0509787,0.2679907,6.3560877,0.07319369,7.4465747,0.1683729,0.5088224,2.9214609,0.5072188,4.7302384,0.9576897,0.12382081,0.9895278,0.082062006,0.023041433,0.109862566,0.023481036,0.110795,1.005266,0.79891765
24,14.86875057220459,0.1923535019159317,0.050269678235054016,11.867339134216309,0.037487175315618515,0.09879448264837265,0.02381937950849533,0.2937220633029938,0.04074094071984291,0.10713081061840057,2.879307270050049,4.742092609405518,0.0960904136300087,0.018860869109630585,0.02380313165485859,0.02393820695579052,0.9996557831764221,8.877841173671186e-05,0.21078135073184967,0.0,0.05382062494754791,299.7707824707031,0.14092686772346497,0.9879350066184998,0.986616313457489,0.9996596574783325,4.337707042694092,0.037487175315618515,4.570405006408691,0.09879448264837265,0.7781900763511658,0.02381937950849533,6.402594566345215,0.2937220633029938,4.161553859710693,0.04074094071984291,5.034182071685791,0.10713081061840057,0.5050751566886902,2.8978078365325928,0.5052527189254761,4.7457804679870605,0.96435546875,0.10806731879711151,0.9967299699783325,0.023447411134839058,0.02380313165485859,0.11333420872688293,0.02393820881843567,0.11364489048719406,0.999655544757843,0.7971329689025879,16.461448686028067,0.23258233,0.07117533,16.368217,0.051792406,0.14776169,0.044597212,0.30076972,0.08117254,0.17990997,2.8970501,4.7140594,0.117086366,0.078929126,0.025862334,0.026361303,1.0091462,0.00014241536,0.25039682,0.0,0.07390734,305.7735,0.20966074,0.9822888,0.9790658,0.9991581,4.619694,0.051792406,7.986528,0.14776169,2.1138537,0.044597212,6.770146,0.30076972,9.51263,0.08117254,10.114058,0.17990997,0.50895923,2.915148,0.5072484,4.717027,0.9555017,0.12953056,0.98917276,0.08450897,0.025862336,0.11606501,0.026361289,0.11704831,1.0091455,0.80040866
